send_height,host,address,seq,txid,error,confirm_height
28,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,8,19eccb8810f6fc5074bdeef6904d4267a6f10a3eac6151338cf0ba2ed1fa51e6,,29
28,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,12,53f99d158e257f7d5f5af380f4037b8ebdb4f04fc9520e0d5b564706e906df9e,,29
29,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,7,c98bec61d1558d5f5d6389a7bbfd0222e508c6c281770d6967b7d5fdde137634,,30
29,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,9,7a5b3e040089e29fa1884ea068d2502d0df52753a4f21285864cf4ab2b4b0bdd,,30
29,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,13,fd1def3e4c9f4c2dffbebe3fea9653a439c12c0e133914e64f2a5739c06aae79,,30
29,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,5,7a8d4ab9a4d2e1e1de9b34131aece5db5777f62589af6295781c689c2189872f,,30
29,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,6,4132714a0097c76f54f68ade70be15dd16d0dd556c8501bd0f9343f9b493cb90,,30
30,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,14,26e8cb5d411ec44d5fea582c4c2e850b83fff95c1ee4b21e0a9827b0ce8d5c42,,31
30,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,10,e89ca52c09a727898d686c4f4a4bd791914d531d028bd6a19ffdbfd568a39ef1,,31
30,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,8,b771eae84313b52a8fc5a33f94b65fa42383fb42e2d5dd9971aefc011f6ff445,,31
30,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,15,7c58e40bc03c169ce9f0ce3cb90a11f15cc777c402d07db7ec4514fdf0bd65a8,,31
30,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,7,1a4b6d97f4ed0a739165cf8859929d063dd76ad780367ba81ad961024efd9722,,32
30,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,11,d34a982c1ef4b4e0fcce3f74b1d680ba9a6e7bec0a582916c3655beb6a8856a8,,32
30,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,16,f210646050f586a6da8023cc90a89e1b6b2392ac03c67a609d43e2f5de1329b0,,32
31,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,6,4629bac206720e45235dbba2f65a1eb94e4092a8478809c5f0ccf768a6fdd079,,32
31,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,9,f78782cd7082551ad02e2a8f59ef4f7675b3e67fcce28267c2bed7fb94d6fc26,,32
31,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,17,820ddbb645afbcfe5b7c36c10bbf759ae95070dceaf65f1087c566dab9659005,,32
31,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,12,4c04c9ae12df967758f4e5d57f2b78155e74125e5719e40dead04b82f013f6f2,,33
32,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,18,ea15d4aeb67ac4f0c38e26e1a7f563e61752fa9ecabb08199a1bbae38df4a17e,,33
32,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,8,977db82a323389d80919e8d653863cedcbff36c79b8de37d1a3580be9ceee33f,,33
32,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,10,b501cbafcab0f1786f9ad30ee7f480aa13d48ba2474cb3cea459ef92600f10bd,,33
32,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,13,019588e2cf40191d1bcfc43bd824f8ed757798ebb34c08f5d7bb6161c3263648,,33
32,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,19,795d1876ed80bf8b99b39a25f62a139f267f77c46506694e40c36727fcc586fa,,33
33,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,7,99d1681710e9bbe97ff49e280301f830f488b1858cb389dbff397380d21e4812,,34
33,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,20,075a8fa3e8718220ef14e9dfe8c13d3941e4f6801bcd5cff8bc81976f073d600,,34
33,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,14,74a7748e684eb47ffcc2f9f601f21cafe0a19b74c4a2e6a4ad1587ba8c5a7565,,34
34,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,9,7cff849797f25d4522a5ed44a9a2be7ba0375c9bcd1e884547adfa8439a1531e,,35
33,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,11,aa723528a62f55f0de8b813acaed01428da70ba163e86a26ed7216dc2f966805,,35
34,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,21,6d5d817b6fe6a3d65df869ce40768abf35c0c2fccadaa36d136b8c20d424744e,,35
34,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,15,0ba95889cd0f71423281426ded81b0f3dc66833dccdaf1b1afd05286b3e1d96e,,35
34,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,22,0bf6bdc21c264b9e4ecc5b76aeb2b64eccae64306568e051b82a80b2670e9a98,,35
34,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,8,ef21bb4f135aba044bc85e6a55b9a98f29b887318031c57906437572d362e485,,35
34,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,12,88404a94966b9980278a5918c4200d554dedb2151c3b4ace95e672c419e89f3c,,35
34,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,23,121effedfe38cb3901ec87a190d9a58d366f70a6750e887548faeefbf7316fb8,,35
35,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,10,4ae26169a4a524d3307f7d41e1f4897477e3447db2f44a1d751e1bc8df87ad20,,36
35,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,16,c847a4aa7fbb4990f8a6e240e5b46ed7ea6109634ecfeaaf7806d81cf35a12ac,,36
35,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,24,75206ddab1ef070329558395f4b907653dd033d5cbe514e42d0bfc61f96fd662,,36
36,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,13,47299ecb1385e22f035e5900a35e61758ae7c335bdd29b832fdd13b38e28b62e,,37
36,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,17,0eb98ae568e5cfb9009d74137389c1b6977d14762a2aa2fc7c18f915e5423915,,37
36,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,25,7126d537c0238aa6cda7374470ce7f2bfc500baa894d760b58df9ae631fd2f8f,,37
36,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,9,58785db2626b062bcdef36f8a954b3bb10b2d45e4479b74a61cadaed5d55e3ae,,37
36,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,11,8b7e99dd37e1465758c00b3834db701d20a5dba93e93bd64e01651feb1133296,,37
36,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,26,4064e0ef5adb2c435c603507f22cf9568262d7c092c71a9e6f1a8c683040ac53,,37
36,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,18,9e9dea3c4b289c1a621751803aed1e8d1462ea036cbcdb3e652592fd6aad302a,,38
37,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,14,df32c16a22cb84d987dea185cb2d02e87aae8895fade32bb1481c0ed0b21c6c1,,38
37,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,27,11cd683c7d75f37762db7f507ff5dfd38a4915a26a9e12f37dffc322d7dae844,,38
37,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,19,f60abfab023228d7efbceda8df6e7ee966d1869708badfaae6fff2001e43f52d,,38
37,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,28,0fce2aec29d44340db823d18de5693ecf28556014edd4c53104c1e2f192a8a11,,38
38,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,12,ad4676653050cc907e2d99a6ccefadd866f13001b272d715ba1212c2902f0465,,39
38,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,15,2a43cfac53833ef46c8f2add629329a834db6d270265159409ac774fe1f3b946,,39
38,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,29,57195c2be55d3499fd1058524656c6c30fab53c3e8e218556c7c9667df600f84,,39
38,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,10,1539142561729f33fb23e7fd9d827f6ea0e9516f383391486bfb8932e2886241,,39
38,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,20,57e0d8d0b825d84a212cce592dab964dd793e16ad5d34d56e4691d0c4946afbf,,39
38,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,30,3b59debcd2fa89482ad1604334c00d32c8c7e371ca7a164d91bc4939b8848e6b,,39
39,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,13,17c715936d8824a2f33ef7f0fc2c1115442c7b0a67d928b70de2c8e7ced86464,,40
39,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,16,e2bc8cfe5a44e597be9c0bc606b6eb3569165717bb90948a2079038bc0475572,,40
39,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,21,8532e718637d8bbaeeb7afad94ce4944e50557eaa6ce3e63abae573e5ff57ada,,40
39,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,31,a992ef9a14fd67ee9d45ca4ed0c6b415695b1e881af3867f7b63dc562f205d36,,40
40,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,32,f4cc9b3079b8821897c53a1000ad61b196abe6e7e003ffeecc00b4887c6d748e,,41
40,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,11,6f68b4858fd631dc671719ee38a6e3ba71f6b55193092fdf34708f730af98710,,41
40,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,22,137ef6c63f82ce95c4f63d97518446506864e5a5a5349f47b134cf06d22fa66d,,41
40,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,17,affb27a6dafe1eb1f02e5d6eb6b29e7b08e699677333b53c385aa5736cdc353e,,41
40,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,33,cbf266f1aaba63c3a1916dddb9e61f27d24d15964c0e12eba73037aa8c49cb2c,,41
40,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,14,2e144f82bcbe09ce7014c5408789cbcb0bb215f77e9a9fc89041a4a664803709,,41
40,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,23,a456dd594f8343df5cd685fbdbf068715563cd03f2eefd305ae95a4aac526d4d,,41
40,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,34,e2b2dedf841b2e9132a51f9ea8be8d49a777626f43dfc0974445e4a7a66636a2,,41
41,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,18,1e73219f5546c167df83d00e9139bc06fc831cb00bef759127ce2b5c502b1369,,42
41,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,35,309fb01931afa065075c6f8a73ec3c1e69c5239aa489a0ae324139b098714805,,42
41,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,12,2f5283ec8d771e221ae12e09b6c5ecdb1db99d12b8a6ad2d3e80e0b623102edd,,42
41,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,24,138979d1adb2c4a0494012453ea089833c5054f4ea0afce88d57d3640b0b6d49,,42
41,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,15,01f582fa03cfd38e4310e66ce792a1c87229bec883da443fc7efa90ba202fd0a,,42
41,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,36,6bb49bf56f16446889aa9256feb88445fe22a59eddb30102565c566ad92ef616,,42
42,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,19,2535936580ec08ef9070efc441b84232c8c919564f3383a3f267948da6f0efc0,,43
42,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,25,9dd07ac4f14b34311f881f0fd439fc770c5024f6bfe4eb69bc4a415a3734463f,,43
42,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,37,4a4037d1c47d3dc21abdc3ab015aa5c9ca653440958fb05b874a442c42f5c42c,,43
42,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,38,e4553132280b1da8b9832c92ab9978a09efa5ed7be16409064838f693f86a418,,43
42,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,13,dcacce8513f805a33de6236ab38d1364ac4178ac6c3290e2ca4b82754d39bfab,,43
42,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,16,0c4b7951d84b3a9596799fed4a52da2411f23dbb0096234d3c0752b935831bba,,43
42,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,26,a37f671c927759f2fcb5de2fe6f873383c7ef74edaf4bd0a6eef14fd66b4cf71,,43
43,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,20,b9b064bfa15fcf61b3cf9f3cb067024c08ac6ece3d44b5dbab65b56a896e7a63,,44
43,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,39,e6138e5edb3941aaca0a30fcfb5f13c466f378caf13c3104bbded5da009c251b,,44
43,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,27,b96e260d4cbafddccaa0d517e1202a823d6791e455f405a94955f09de6b860a2,,44
43,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,40,e67c5fb5953908512ebd62abe2d8638067077472d3e2053c83e09f621df7dfe9,,44
44,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,17,7f64a06966eacf92bdfa48988a4e2dbf7e9dacd03d552a2cd3f4969c6654d5ab,,45
44,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,21,1f7a1e0e89e66d90f4905293dffa23a80f9a93c21b19d4596bb3920f7d2e63a2,,45
44,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,41,33019349d90165299690b953b96189117b064b4f0dab8e554730c7e37967d70d,,45
44,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,28,2f4a5a845b7ed12657f99c24bdaf4b596d0040db92c2e6f17ead15f53d0c80aa,,45
44,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,14,e1f123da37536795a1720f7eb107e890b1c11640c14a0b4058d513e73266e9d8,,46
45,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,42,d4e933ed4a5f6d456e5773d984e341d84e010d8ef4f35d67d13b870e43392174,,46
45,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,22,9bfed3b0a3a0f661ce3d3ad77aa900120a546724dfeba188ba57212968a4dda4,,46
45,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,29,0a35c2f858fa2d3d4a4f02ca67b316bf9c8ce8bbc5a668619be1026ce8f5d554,,46
45,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,43,96a92687b59511e9181f5184594d99f0874bd49bc66630036bb6e423bd86e150,,46
46,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,18,fb21dc6aed143a72c7696e88d729a7814c7695a8ee822e896883e4a8c91129c0,,47
46,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,44,fc57e1e772df5039dd0f58e757d75a1abc48d6635d026fd5ba950defb81f9c37,,47
46,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,30,e471b58c8af3e0d8a0c2e996bd4305f62adbaba2da8a1f1412e8de646d6e36fd,,47
46,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,15,32ae555ed3ddd4687830d07b0686025d849083baa58602885e33a64abe4678f8,,47
46,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,23,0576490ae11fce21a32f2206b814c91658688ab132a18ea2be2c5dbf3551243a,,48
46,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,45,8bcb76feea9aa5d10784f5c2a9b3cedb01a6dbda31f1bd4d1dc44ae35a93c5b4,,47
47,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,19,9fdaef8fdd6c6dfff40a0f75a4f88e68c8d872bdc2fc339cdd33b1c403d73d2f,,48
47,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,31,6a8f969598ec1b62f40eb3a64471204d414bda9b8ac083d653a718533188a2db,,48
47,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,46,990df4c0385d2e78e0529626c34b2f70a6fa001eb281f2c03e06594d8c052bbb,,48
47,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,24,1e9212c6e9ff14c6a2e7f7abf779e9b442b4aff6013792a007870a3230562709,,48
47,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,47,331df104973e278266a117860569e15276bc93963151a3291655bd64ad9c573f,,48
48,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,32,dff1d1fa5e2d1e266a355877208b57ea18c279558b93168ad87cea5668ea0dc0,,49
48,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,16,d62414ce315e5207b8d73a331ef3af32b35dc584bb8afd36112477d26d70950b,,49
48,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,48,dfb00cd96cd0300d7f3b29c913e132061ff2bbb346efad0520bdf5d99377fabd,,49
48,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,20,b50f9f6d5bc19a79daf8d8706701349592af4b8ee511885e6881f729147a37f0,,49
49,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,25,1448f947558bf5615064fa8162bc5155a9645f1d9b37911d4ad6cd3359ada730,,50
49,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,33,d331110f0308b8655b249ade9366e31692903eb58b8bb3f6edc71652816650a5,,50
49,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,49,e36ee7ff29fbc9fabeb0e80a67a4c55d923858621ff036f5bf6168dc831e080a,,50
49,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,50,c4c8d37936c1aa675b75c4ebdd65d8a30a8505f1138b3d6c3b0c741fe7895479,,50
49,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,34,7ef0b647f3199648126fbea8b2f97dcd19039aa4fc537d4778fcd281862c3f10,,50
49,c5,17SfcQCbjFcmL6cHPtoKWfroGQmqFYDvMcAe4h,17,116f496a9154ef1abc42f6a0c4183e33ac1c2e617407e71448f0f856ca5769af,,50
49,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,21,ec21c1eee688d18e5765c0bf548570854dfb4ac7a11e706f2d53c673b20b478e,,50
49,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,26,932004882f46f43fb152e7ac36034a661c04958013a2a450bed2ebe1883605ed,,50
49,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,51,e6b5e263f582b66b95f0d1f43122479d9f4fb96798a6a1c6f0fda57401a7dcba,,50
50,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,35,60a4808533f622e3edcd9512f2e0ededbe2c6e79d2c718d350e075a387db9796,,51
50,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,52,49fb16777f10264213b07b801b06224d74d3469634785f61eda8918707a9b7e5,,51
50,c3,1VCJ6Rs96dU42SWb4DKQhkbKrsWk3tVQttroWW,27,2d81d436671a17864da5321d58bbaaba0f2fc8b57970d33f2f20bbc56a916070,,51
50,c1,1Y5QRkhzARWsjpX6bCWXciUpGN8T2ze3WhG63W,53,5f495820c2e7164afcf442bdb1d328671e373256e9763e22e5b20190184a6164,,51
51,c4,12yyEfvNgL31dZBBgys5SGTLZJP9Z83G1ejqjj,22,e55e26daf53247a99769aae82ec61d1ba7c49e652722a53e65abbadaba997ec8,,52
51,c2,161et7NmSyvnXFLeGZdKmT2B2Jrn6V4cLW2GqV,36,bcf9c9ec57e0c1d7d8fe3633d42cd67bb6a834c3ef916235006b00a7b6370e0c,,52
