experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch,dumpfunction_effect,malus_trajectory
run1-tbt-15s,regionale,1,15,none,true,12,4,1,36,47,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,24.17,2,2,c3:esg=92.76:tau=11:c_i=10.2036 c4:esg=70.53:tau=9:c_i=6.3477,20,16.5513,64.0,71,448.384921,3.896554,64.7532,0.0,0.0,1.0,1.0,1.0,448.384921,44838,44838,24749,54,53,44838,1,448.38,-0.0002,0.0,1.0,44838,44838.0,147292.0,0.304416,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,4,1,36,47,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,26.46,2,2,c1:esg=77.16:tau=22:c_i=16.9752 c2:esg=99.26:tau=15:c_i=14.8890,37,31.8642,64.0,71,896.046732,7.786825,100.4557,-0.0,0.0,1.0,1.0,1.0,896.046732,89605,89605,47146,54,53,89605,1,896.05,0.0001,0.0,1.0,89605,89605.0,147292.0,0.608349,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,5,1,48,59,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,69.0,76,128.492,1.122636,4.986,-0.0,-0.0,1.0,1.0,1.0,128.492,12849,,12849,,65,12849,,,,0.0,1.0,,,157948.0,0.08135,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,5,1,48,59,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,69.0,76,487.852114,4.262368,26.8686,0.0,0.0,1.0,1.0,1.0,487.852114,48785,48785,44838,66,65,48785,1,487.85,-0.0001,0.0,1.0,48785,48785.0,157948.0,0.308867,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,5,1,48,59,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,26.46,2,2,c1:esg=77.16:tau=24:c_i=18.5184 c2:esg=99.26:tau=16:c_i=15.8816,40,34.4,69.0,76,963.144,8.414997,99.8793,0.0,0.0,1.0,1.0,1.0,963.144,96314,96314,89605,66,65,96314,1,963.14,-0.0002,0.0,1.0,96314,96314.0,157948.0,0.609783,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,6,1,60,71,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,17.5,1,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,70.0,78,124.348,1.105074,4.1206,-0.0,-0.0,1.0,1.0,1.0,124.348,12435,12435,,78,77,12435,1,124.35,0.0001,0.0,1.0,12435,12435.0,157534.0,0.078935,0,11,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,6,1,60,71,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,70.0,78,487.852114,4.335516,11.5106,0.0,0.0,1.0,1.0,1.0,487.852114,48785,,48785,,77,48785,,,,0.0,1.0,,,157534.0,0.309679,3,11,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,6,1,60,71,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,26.46,2,2,c1:esg=77.16:tau=24:c_i=18.5184 c2:esg=99.26:tau=16:c_i=15.8816,40,34.4,70.0,78,963.144,8.55941,99.8505,0.0,0.0,1.0,1.0,1.0,963.144,96314,,96314,,77,96314,,,,0.0,1.0,,,157534.0,0.611385,8,11,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,7,1,72,83,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,17.5,2,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,71.0,76,141.848,1.281448,23.3544,-0.0,-0.0,1.0,1.0,1.0,141.848,14185,14185,12435,90,89,14185,1,141.85,0.0001,0.0,1.0,14185,14185.0,157185.0,0.090244,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,7,1,72,83,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,24.17,1,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=9:c_i=6.3477,21,17.4789,71.0,76,446.635013,4.03488,65.3117,0.0,0.0,1.0,1.0,1.0,446.635013,44664,44664,,90,89,44664,1,446.64,0.0002,0.0,1.0,44664,44664.0,157185.0,0.284149,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,7,1,72,83,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,26.46,1,2,c1:esg=77.16:tau=25:c_i=19.2900 c2:esg=99.26:tau=17:c_i=16.8742,42,36.1642,71.0,76,983.364732,8.883672,102.6457,0.0,0.0,1.0,1.0,1.0,983.364732,98336,98336,,90,89,98336,1,983.36,-0.0002,0.0,1.0,98336,98336.0,157185.0,0.625607,12,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,8,1,84,95,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,17.5,2,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,72.0,80,141.848,1.248784,18.6534,-0.0,-0.0,1.0,1.0,1.0,141.848,14185,,14185,,101,14185,,,,0.0,1.0,,,163568.0,0.086722,1,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,8,1,84,95,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,24.17,2,2,c3:esg=92.76:tau=13:c_i=12.0588 c4:esg=70.53:tau=10:c_i=7.0530,23,19.1118,72.0,80,510.272206,4.49227,25.9637,0.0,0.0,1.0,1.0,1.0,510.272206,51027,51027,44664,102,101,51027,1,510.27,-0.0001,0.0,1.0,51027,51027.0,163568.0,0.311962,4,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,8,1,84,95,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,26.46,2,2,c1:esg=77.16:tau=25:c_i=19.2900 c2:esg=99.26:tau=16:c_i=15.8816,41,35.1716,72.0,80,983.560536,8.658946,104.1261,0.0,0.0,1.0,1.0,1.0,983.560536,98356,98356,98336,102,101,98356,1,983.56,-0.0,0.0,1.0,98356,98356.0,163568.0,0.601316,7,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,9,1,96,107,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,17.5,1,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,71.0,77,124.348,1.10248,14.9017,-0.0,-0.0,1.0,1.0,1.0,124.348,12435,12435,,114,113,12435,1,124.35,0.0001,0.0,1.0,12435,12435.0,160161.0,0.077641,1,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,9,1,96,107,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,71.0,77,487.852114,4.32534,71.7254,0.0,0.0,1.0,1.0,1.0,487.852114,48785,48785,51027,114,113,48785,1,487.85,-0.0001,0.0,1.0,48785,48785.0,160161.0,0.3046,1,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,9,1,96,107,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,26.46,2,2,c1:esg=77.16:tau=24:c_i=18.5184 c2:esg=99.26:tau=17:c_i=16.8742,41,35.3926,71.0,77,989.408196,8.77218,102.0875,0.0,0.0,1.0,1.0,1.0,989.408196,98941,98941,98356,114,113,98941,1,989.41,0.0001,0.0,1.0,98941,98941.0,160161.0,0.61776,10,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,10,1,108,119,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,68.0,75,128.492,1.125074,11.9458,-0.0,-0.0,1.0,1.0,1.0,128.492,12849,12849,12435,126,125,12849,1,128.49,-0.0001,0.0,1.0,12849,12849.0,155322.0,0.082725,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,10,1,108,119,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,68.0,75,487.852114,4.271624,29.0573,0.0,0.0,1.0,1.0,1.0,487.852114,48785,,48785,,125,48785,,,,0.0,1.0,,,155322.0,0.314089,6,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,10,1,108,119,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,26.46,2,2,c1:esg=77.16:tau=24:c_i=18.5184 c2:esg=99.26:tau=15:c_i=14.8890,39,33.4074,68.0,75,936.879804,8.203302,103.2259,0.0,0.0,1.0,1.0,1.0,936.879804,93688,93688,98941,126,125,93688,1,936.88,0.0,0.0,1.0,93688,93688.0,155322.0,0.603186,6,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,11,1,120,131,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,59.0,66,128.492,1.129651,9.5324,-0.0,-0.0,1.0,1.0,1.0,128.492,12849,,12849,,137,12849,,,,0.0,1.0,,,134219.0,0.095732,2,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,11,1,120,131,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,24.17,1,2,c3:esg=92.76:tau=10:c_i=9.2760 c4:esg=70.53:tau=8:c_i=5.6424,18,14.9184,59.0,66,384.747728,3.382551,13.1857,0.0,0.0,1.0,1.0,1.0,384.747728,38475,38475,,138,137,38475,1,384.75,0.0001,0.0,1.0,38475,38475.0,134219.0,0.286658,5,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,11,1,120,131,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,26.46,2,2,c1:esg=77.16:tau=20:c_i=15.4320 c2:esg=99.26:tau=14:c_i=13.8964,34,29.3284,59.0,66,828.949464,7.287798,101.4666,0.0,0.0,1.0,1.0,1.0,828.949464,82895,82895,93688,138,137,82895,1,828.95,0.0,0.0,1.0,82895,82895.0,134219.0,0.61761,5,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,12,1,132,143,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,17.5,1,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,74.0,80,124.348,1.105408,7.6915,-0.0,-0.0,1.0,1.0,1.0,124.348,12435,12435,,150,149,12435,1,124.35,0.0001,0.0,1.0,12435,12435.0,166486.0,0.074691,1,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,12,1,132,143,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,24.17,2,2,c3:esg=92.76:tau=13:c_i=12.0588 c4:esg=70.53:tau=10:c_i=7.0530,23,19.1118,74.0,80,510.272206,4.53613,65.8706,0.0,0.0,1.0,1.0,1.0,510.272206,51027,51027,38475,150,149,51027,1,510.27,-0.0001,0.0,1.0,51027,51027.0,166486.0,0.306494,4,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,12,1,132,143,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,26.46,2,2,c1:esg=77.16:tau=26:c_i=20.0616 c2:esg=99.26:tau=17:c_i=16.8742,43,36.9358,74.0,80,1030.241268,9.158462,102.0478,0.0,0.0,1.0,1.0,1.0,1030.241268,103024,103024,82895,150,149,103024,1,1030.24,-0.0,0.0,1.0,103024,103024.0,166486.0,0.618815,7,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,13,1,144,155,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,65.0,72,128.492,1.118564,6.2116,-0.0,-0.0,1.0,1.0,1.0,128.492,12849,12849,12435,162,161,12849,1,128.49,-0.0001,0.0,1.0,12849,12849.0,149333.0,0.086043,2,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,13,1,144,155,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,24.17,2,2,c3:esg=92.76:tau=11:c_i=10.2036 c4:esg=70.53:tau=9:c_i=6.3477,20,16.5513,65.0,72,448.384921,3.903333,27.2545,0.0,0.0,1.0,1.0,1.0,448.384921,44838,44838,51027,162,161,44838,1,448.38,-0.0002,0.0,1.0,44838,44838.0,149333.0,0.300255,3,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,13,1,144,155,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,26.46,2,2,c1:esg=77.16:tau=23:c_i=17.7468 c2:esg=99.26:tau=15:c_i=14.8890,38,32.6358,65.0,72,916.463268,7.978103,102.378,0.0,0.0,1.0,1.0,1.0,916.463268,91646,91646,103024,162,161,91646,1,916.46,-0.0001,0.0,1.0,91646,91646.0,149333.0,0.613702,7,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,14,0,156,167,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,17.5,2,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,70.0,78,141.848,1.246746,5.0514,-0.0,-0.0,1.0,1.0,1.0,141.848,14185,,12849,,173,14185,,,,0.0,1.0,,,149333.0,0.086043,1,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,14,0,156,167,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,70.0,78,487.852114,4.287883,11.2155,0.0,0.0,1.0,1.0,1.0,487.852114,48785,,44838,,173,48785,,,,0.0,1.0,,,149333.0,0.300255,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,regionale,1,15,none,true,12,14,0,156,167,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,26.46,2,2,c1:esg=77.16:tau=24:c_i=18.5184 c2:esg=99.26:tau=16:c_i=15.8816,40,34.4,70.0,78,963.144,8.465371,102.7401,0.0,0.0,1.0,1.0,1.0,963.144,96314,,91646,,173,96314,,,,0.0,1.0,,,149333.0,0.613702,11,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
