send_height,host,address,seq,txid,error,confirm_height
129,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,4,11bf1ae155b59d31dca3568a73a6bc8e3e9ca9c8634b93adb62c2f6b1db033d8,,130
129,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,6,aa6c9a2f2511dd74bbba4d0133f01c1d37af40676a735ce85e7c6a5f69d9aa2a,,130
130,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,5,5a9ca3e335759e8efc8ec250861c305e33ca50e0c9ea81efe4dee90c702ecfd0,,131
130,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,9,286889741562f0bcd88251ad161abb68e09b838e8e1eb1546c44d8daf0cb8c47,,131
133,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,7,6834c6bbf1bdf30b37ae25802d2e486f4012147a879c7599ae0284fe55d66ee3,,134
133,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,10,33badb5563ee9f4ef610cc4c58e5d8b9873f468b2a7767a6fd2fcbdca5aa4be4,,134
134,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,4,c941f9bc0a91a5f2fc61d8b68ac320b2d98338679483f70c33e87ee8f981862e,,135
135,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,5,2507c6ccf6455240fb18b8b20c257cd7d4fe8cd9b860f5ecaf8b9e498d68501b,,137
135,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,6,55261440bff5544255ff2b709f0c1d592f82d70539598bc5b7933cbcab7c11af,,137
135,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,11,e9e850f3f30e195f7615aa59a9204011277454a0837a2d784be84cb758b52d06,,137
137,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,8,3a02d1ca55f3cb4b60c8047ca5b59e2ed89aa2b6083a6162871562d3d2dafe32,,138
138,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,12,02c0cf3ffb90df9e3db7202bb1a6bbc4ca3e0360ecab79127b5a0adb129107c2,,139
140,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,7,eddec6e40ef64f00c53707e3c62547e2033c827b22e5061af42a13b93aaa9511,,142
140,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,9,def44f28e4a39bc3907bb193faa04dfbce0b4974ecd8d677943ad36b6a73da80,,142
140,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,13,523591f31d25949450191ee53eaa8e1fffbd61affcbad8f558336dc102a10317,,142
141,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,5,cf6d5b3d347050dad9f7b8bed6bdd4944d16422c46388054f789e71cd3f0ad6e,,143
141,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,6,5a07ab51b3c82b4287f2d10e6af301c4767f0df0d1ef1b213e6b8ebee8e0e870,,143
143,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,14,cfe6ad091c7b5726fac09d80528353051d5ab35a1c4ecec0620f1c8550a36f64,,144
144,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,10,eae8d1a640cfd8e3e6b43a3231cc83f30439e2fbb959481097356405151a5eed,,145
145,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,8,3ffc567a3e798bf00e90127ca46c23e7f49a59ff66737fe020d7ffbb9cabcd44,,146
145,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,15,c897bde9a013cc3c0e01121aede177a0a651b24574c723aa347c2189e2ec392c,,146
147,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,7,85b1548bf8131f1bbd7a72fbb69d75f0f589659230d58ed0a97a6b724c4bcade,,148
147,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,11,e2c8379b991bd343a3110aa78c315985402fab3315eeec3814a07e247924e2f7,,148
147,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,16,a28251605548c3d7c76a93d18519e3710fe28cd9d7d2203bdcfacc0329539631,,148
148,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,6,edaddc4ebfe55e4a18c49d4a1cbecd0d0530e0c0f19c4e36c8bf8e76509aaa24,,150
149,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,9,cd60316dd2fab77d42fa07c9dc46ee9b40bf07224587c7bb8325c196778854f3,,151
149,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,17,2b8daed74044621bd739f38a95799371407d8dd82993b764f91b3fec78d0cfe4,,151
151,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,12,67f84a9a6b2e8f8b56c6e0c7d5dc0838be8cf97c3cbbd915ab0ea40b91889c67,,152
151,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,18,ec232b4ede4135bbfc08e7e30a2f9cf01dd3a72ca6e556826d5a950fb1094e40,,153
153,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,8,bd0f31a2d915409f02a1f02ad9f73a3c0f7e633c9b4ef15267cbfb798b032eca,,154
154,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,10,6498e9bd28c41c4a5b2449bb5a31ce86b82618df2bef5909058784b7fc4e922c,,155
154,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,13,2814586e8d23db97cd86db35bd4396631077bec3c237a4321c1e5ac08ba6ee9a,,155
154,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,19,ae645e74c00454dfe44d911006bb2a521d8a622f01e7a2e25643f002d9f2e8e0,,155
155,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,7,cb9da3b6b8ac10cc55509d738591d98018f875cb3c4155b1450304fce4e46829,,157
156,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,20,37115128de81e6a87e77b4bb37d7d598b5558735f456638b7682281099c0f5de,,157
157,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,14,bfb40faf47b92bdee538107f84ed4ae8e91a315b14914cd3b71f0a628728a64b,,158
158,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,9,d9337bc6b3e8627bf32e1c5a87a89f935b5fc93a8355efbef5edb4487aaf2f74,,159
158,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,11,1ad9decd53ae0c39022a5cd58da32a15a107157a6cdcbbe4ec2c07eb26ae646d,,159
158,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,21,3d3ada8b152e73b681768a3380e2e64dfe38ea8fdcf610337bcef9ec713e929d,,159
160,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,15,377d80bd6d30fc726bb60829979e194cbc2b04dbbdc071ee4f7be09f7e43498f,,161
160,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,22,5682498cb4f7f52acc6222b1c60afc0b046fd4dd41259f060b1da4aa362207f9,,161
162,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,8,4fe81aa3053431857ccdabe6190ac6d8db9a0c3ffe13ad0fdf9aa51e3b55b78d,,163
162,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,12,e7080a19c5d33a470ad8676338007daba1a687139ec37e142810364a7cfec65b,,163
162,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,23,512f614fbe03153b1d850ae47362afadfe88171290ebbc2564c4a3f765ee00af,,163
164,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,10,e49604a701825df6432c19f9238c9be866004ea0507f074f6ee1710966d02395,,165
164,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,16,e3b4f55ca0fe14b495ec0f042f08b193d032decdbb11e98836ce0675419f656a,,165
165,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,24,417a97cbb8ebcf6fca7cc304d84b2343c90a8ff07ed27e1d9cebd148bab2047e,,166
167,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,13,8694dd9485bf8b3482182fcf7f749bba54c1fe5eb7020dde4cc5886e8dccf1d9,,169
167,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,17,235da1232c7497e0a92b92357608c08ce41cbf81b723a5540cf763925ee8c68d,,169
167,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,25,052c9e2d914c0dca6846ec77a940a64a74c0f081939107b8b69aa87eb1d02d39,,169
170,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,9,5b2a8a1844451286549c5502a0ba1521a7261fcbfd49387c31ed3da862f329cf,,171
170,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,11,716bb68ac753a3dfb4600cb44b97756974bbd6e8b9ea66b301ab55a549e81390,,171
170,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,26,09ed9cac8988b4a3b89ff5eeb1efcdee31d9dc36c1a1f83da0eedb99f2ec081e,,171
171,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,18,7f088d37472ca7e50c5ded97dddb8713c9d4f36f86620e14f4a7f7b55f58c3e1,,172
172,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,14,d886949a8734f8864510fafc221c41f9eb1e426138c01b8cf3467b2c85683195,,173
172,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,27,ab9d18b715f6f16ad76667b99f9b91dc1de7484b48c01351e4d82ad47dd67c19,,173
174,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,19,980d9a24d8b75e01f4d24516fb08c681432129391152256c304024107f2e4a85,,175
174,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,28,61b167378a1fd38620a6971e29f3a28873cb20cf318023243f359d180eadfa07,,175
174,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,12,8670c82b27f90a70cf131732820cdcd699fa725509f076875d2dc274de79c234,,176
175,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,15,0bab4e363828c063c673737bd81f67f22d8baefa7d5ebe677f8e24b74a9f131b,,177
175,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,29,b2530e1f9e207a07e6b9f8ae70e79cfc929865b07b5bcde9be1dfa9cbd4bfa6d,,177
176,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,10,6fea385e97c76b2161a333da34e87f7cc306a10f5fad69253663757763d90e0b,,177
176,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,20,42e7aa23b79e0f6dcfcfde8e002b29dc9bc847ed280a1538cee0497e995bf63b,,177
177,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,30,8438907c099a8814825b99e2163714a25e74f5ebfd778d0eb8639b4908cffb61,,179
180,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,13,40498a88cffcb1542d602432d89a2fb8976048985e3b0e0c0c3092fc852fcd9d,,181
180,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,16,07ab2e8549c85f7a4f65f601446f517e51c28152b018a38abe0a68797ee0003e,,181
180,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,21,a4fcfad619765d4f55921a42db841d8e7f2be7e9e10a1946bf6fbb6aef9dd1e9,,181
180,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,31,a03a97d51e121c8b396f2838e7723da56e1169fac69500585a5c0522ebd5092f,,181
182,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,32,bfdb5120cb8a0cacb6e02466e0444be04bc6ac23a0e687ecf1f658e4674e41c6,,184
183,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,11,439b1cfdc40f57537f35e56ffc70d528d7acfb638580c2b8a660f837331a384b,,184
184,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,22,5f4e2983cbe17f6f3fbfebb84cd4738211fd6bcfda63a02b170d968525764f83,,185
185,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,17,ac7b5a822df9bddbe38bc461e2de112c47fe77a8115e99c8571cf94f604a01bf,,186
185,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,33,6810c771b127c08e64a435623f850a4b3073879b986b6c59ba91d96cf12d1417,,186
186,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,14,e5403a26f80b2fffeec16b3e2144a97ee1150e354a317e4d86b4f4bdd932aa6a,,187
187,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,23,fca429ca143d465729da6998c814316b4c7d7885c45802eec75b6677727ce439,,188
187,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,34,83b201100418c547f1580e21fa58b7e99a9ab7d3c25a4485a88f229f2eda67ed,,188
189,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,18,21e1bb14521e4166bc8c2894562f7fe23aeaef0add957b81732e3ae54a5cf6b7,,190
189,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,35,70dea2d06c61728dfd6c93cdec144c978167efd0b2047dd9faf9061f15809fb3,,190
190,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,12,ed2c41ae5b0fffa81021aac527707382deff71797bfbd76e0d94aa5ae70dcd7d,,191
190,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,24,21c895f7a72f734c2c4531f46a25300f62738166a9c5c89326f4a7c72cba1c6c,,191
191,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,15,10ab7218b04c0633e11d9fb87c228e89d9e23a4457c5234aa05d86f74a99bcd9,,193
191,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,36,66cf2ca16f08748a065494de0558de91acc0f32c764986bc754f7ae76c43fa74,,193
193,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,19,26db4001c0fca24bd84416d5098de4aa65425d74371aa06d62d31ea764eef0c5,,194
193,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,25,f4640814859af46ca4dbc55369d5dadec8a1dee8d8a4ac397fe2656d7eef5205,,194
193,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,37,cbaf73856b3361bce77ae7f620ac070d03728126092a087e17fae24c7e4de4f6,,194
195,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,38,695c0d481bfd9fe247a58b1a07f22ace8f3aab1b6f0a16389be9e107cc02815e,,196
196,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,13,f457da35fe42e675a4026816432e3a5bd81779184bd757d90a108856fe2b8b3a,,197
196,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,16,2b792a7fd41f339ed9386e262977e4cdc7b1dca7a9ae5c3f44498663caa65138,,197
196,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,26,1266c5d0b9c8ec4c651256c22f006dbd319474a3022600ecd9a2964d4ebbc53e,,197
197,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,20,b85f4c7017284ee6c32b2f2cd9e821df5299d847e18463d12e1b80b2b6568c91,,198
197,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,39,6ca53e33165fd06dcb8910f43e1477215b687209f60a407e3cef1c2d6f39f095,,198
199,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,27,9e5bbbd44f79409bfad2a88a181c1970eae84fae93d67dc9ac27927aefbfa62a,,200
199,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,40,b71c2d8f24a00258a1405414f024e43755880885c46f51bf80ab2e7bd6369747,,200
200,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,17,68beab06a2ce095603465d305236cc2ccd7eed1eb8f856e43b60b7933777bdcb,,202
200,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,21,f8eaa5b537d2926717f18b09ccce09c3d7269377bc74ca60a3e856dcbbea74a2,,202
200,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,41,abb79e722de0fc36dd310d41183cadd3ddb14496234183a938bfb4ea6f4fa4f4,,202
201,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,28,73a57adee8206c2d8ff606fcffa4ae1120fb35098ff06f2b4c65c6733fac083a,,203
202,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,14,ae43f580ae90600ec7fac6b3bfad407cbc1a1e6d24eeb2a930fef799ddba9321,,203
203,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,42,f55d99bb740cd6d0d6a4a4ed605ee3ea1ec15035b86d691c0ace9599f413b9d0,,204
205,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,22,d186901bb0e32c52763be93e09b776473c020b5421df5737d67ce193354b0375,,206
205,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,29,30edc4c439e06252efb153eb69b389f613a4bf3462af68e316e320185b35c491,,206
205,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,43,13cd4492867da12bf09e92c80410bbe173a81f25ed7cf920798631b290142f59,,206
206,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,18,ba2c7d6b8c692c1b9b6ceb44cfef038d12b74abdab81a15920310e600ea25d0b,,207
207,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,44,e92f9417cbe549aa9de6f2410075ce72bec490d9c61aa179602ec7daf7c703b7,,209
209,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,30,d968a374db77d6048384f0488f7b9385f8ff33b2020306d2fcefe35e5c8cfab3,,210
210,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,15,d4da94010bc1a4b9b294b94703e8f6d1481e931c0e755ecbbb9106876586a22e,,211
210,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,23,8daf4cbfd25849365791b0e27ae8dace5577fbd8274704e49c4c2467fbbacd56,,211
210,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,45,78badf76f1627c0f713f14e890ba5919c07311c59ed538afc7bed74b7f3e2bb4,,211
212,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,19,ae024ccb994386506aec5a3444e8d550e4b8f63b4f4718fc23743c4db074b9cd,,213
212,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,31,d61546f2140f2c873330585200079116e79c45aa68bb3a1179c5a404e547df62,,213
212,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,46,5028b2bcf0c6846d150d97dd7d3f22cfab604aa7a78cf25da906efd7a8f178d4,,213
215,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,24,4290a4181cef11d440bc3a2a19aa49303e045f5c23bc843841a6c952659923a3,,216
215,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,47,39b4c9d60764eb3606bbb10b626bfb1529b5011fc55b9e66df941a51dd62afc6,,216
216,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,32,a6ef7d97c7bac076c833848e7eb61c310ac4db5ae31aa4b5833e96f6ae2139d0,,217
217,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,16,dc0b6439e2c9db16265d7ee7cb455835e7d194256e74ed9b859aced1c08e6502,,218
217,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,48,f6818ba1e907f17a3486d464fad255d5db1a345b54e2ef3306ce2f9e47a2e23a,,219
218,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,20,56018bfdf2d3426ae04cca98eb05fe5ee0ed30768f88087bf023c31404e691d6,,219
219,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,25,5cd3f4eac67fca4142002c50465a3013710271609a66a2593c19c36481a9554d,,221
220,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,33,639ba763b3b140fbefd17cf29fd1a28e6bd0d9905223f9e9d55cdcf3530b57d6,,221
219,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,49,1ff11cfbc4ed8b81f4ddc8f05ecd6cc28f3ed1eb8a3fe6e01239a8ce6370d52e,,221
222,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,50,3a573358f948659d5f45fac178542eecfaa3a4d75a05364665c9a744937b6de8,,223
222,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,34,0f2f815815ca73c245fb721de27b0e3c5eda1a4b06140aa4d198cf84b926c70d,,224
224,c5,1HqvoZqwoGg5a7XkWWXUdSerMcrtk3RppCHmib,17,df013b6d77ed7d3e764b79198e46b2ff1be49009e81d434e70ff53f6af56418b,,225
224,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,21,7756ec747a5ea0b6997b9908266d9f51d5f0def25ff053d49dcdcca58f9080f4,,225
224,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,26,000e762647f4150f8876ef6c71d957fa58b27f6ea4c38ffb44b1cd30d907cfd2,,225
224,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,51,5ce1ea3cd7272116a4ba7e58f6d8bf7a0bf6e9032484bf90acc989d9ef401a45,,225
227,c2,1C7XjpQytFpcBVJyEs8Gf1TvTTZJgYsbySAgGE,35,1984af01026b3095f321d71b62317202f3f80e0e52037648cf11349ffb31c7f4,,228
227,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,52,c644032170b07452457a3d421d55855777ceaf824a17b021eb27831361376037,,228
229,c3,1FzwgcL8WrrmniBZoBvAR6MEp5DRgxqCGyjyx8,27,8a02c7cfabcfc11893be36e2799585cee74717abfa716db93300b17a129c425c,,230
229,c1,1JYF2q1Sf8dBzUVspdhkifPGzhj1rwA12i1hPV,53,934376773527347abc2301f60ca5cda65aa86197a4032363ca8ec251c09dfa99,,230
230,c4,1Cy3ajnDFY64KmZnhC5S4Nd1d59WrLjgpqjbiz,22,36e20bd72420a6656df40576a69d96d283976c98c4fd64a012db9646e9309da8,,231
