experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,n_clusters,n_published,gini_w_published,gini_input_W_k_raw,gini_input_c_i_sum,gini_delta_published_minus_input,entropy_norm_w_published,entropy_norm_input_W_k_raw,HHI_w_published,dominant_host,dominant_share,n_recompute_match,n_recompute_mismatch,n_hosts_verification_ok_log,n_hosts_verification_failed_log,gini_note
run2-tbt-10s,intercontinentale,1,10,none,true,11,3,2,0.21120601,0.38117906,0.25535676,-0.16997305,0.86715826,0.75956834,0.58921596,m1,0.71120601,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,12,3,3,0.40047558,0.40047811,0.24305147,-2.53e-06,0.73167272,0.73166862,0.52173897,m1,0.67015315,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,13,3,2,0.39608228,0.40033166,0.23348482,-0.00424938,0.48129287,0.73384444,0.81376234,m1,0.89608228,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,14,3,2,0.23313555,0.39599915,0.25011666,-0.1628636,0.83692925,0.74002167,0.60870437,m1,0.73313555,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,15,3,3,0.40575973,0.40576347,0.25934026,-3.74e-06,0.72230958,0.7223037,0.52547479,m1,0.67161482,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,16,3,3,0.39554005,0.39554374,0.23638829,-3.68e-06,0.74064455,0.74063921,0.52070147,m1,0.67350026,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,17,3,2,0.23603866,0.39337131,0.22561627,-0.15733265,0.83266545,0.74391227,0.61142849,m1,0.73603866,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,18,3,3,0.3930084,0.39300731,0.23981235,1.09e-06,0.74227659,0.74227846,0.51408077,m1,0.66220924,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,19,3,3,0.39978203,0.3997849,0.25339137,-2.87e-06,0.73419326,0.73418919,0.52377111,m1,0.67526873,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,20,3,3,0.38971341,0.38971196,0.21174306,1.45e-06,0.74905103,0.74905303,0.51738683,m1,0.67250902,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,21,3,3,0.39978203,0.3997849,0.25339137,-2.87e-06,0.73419326,0.73418919,0.52377111,m1,0.67526873,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,22,3,3,0.37848555,0.37848448,0.23981235,1.07e-06,0.76376943,0.76377104,0.50223951,m1,0.65313366,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,23,3,2,0.26499771,0.39461988,0.24714142,-0.12962216,0.78663,0.74151512,0.64044758,m2,0.76499771,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,24,3,3,0.37773685,0.37773595,0.23273335,8.9e-07,0.76474474,0.76474612,0.50145677,m1,0.65223249,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,25,3,3,0.39795649,0.39795902,0.23492758,-2.53e-06,0.73723258,0.73722884,0.52343893,m1,0.67641022,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,26,3,2,0.21412364,0.38868566,0.2608324,-0.17456202,0.86333473,0.74888753,0.59169786,m1,0.71412364,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,27,3,0,,0.40249,0.21301968,,,0.73045942,,,,0,0,0,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,intercontinentale,1,10,none,true,28,3,0,,0.39672431,0.26129762,,,0.73624818,,,,0,0,,,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
