height,host,seq,txid_or_error
29,c1,15,67e7a47a58a1c3f8afcc1b2cfb802aafc75ee3ea6b870eae7f3c6b2cb734070a
30,c4,7,80a33b0e08c3c44a9cb5babdac1526105f060a77a06c88d649c11adce33ee26c
30,c2,11,5abf2461390af3bed333ef551b8e81867c4352410fa8a89a25a5c904850e0ded
30,c1,16,035485efdbc0bc3476d6b1f84579a00794d19fe1cb7ab2e108384b21826f6feb
31,c5,6,2133199fc3d49d6879ad8b3660810cd1ffe91990afe94af2d9b6816c5655d70a
31,c3,9,dbfe893b46bddfdd938017b271fb18fd549b112dc1bc418bf81419b55441ef2d
31,c1,17,b5be4a74bdc90f2f4e3adcb75e40737915ec844869f3a751e3b68df59d82d35e
31,c2,12,b04d308cde4b890aa19eab492e61da3d60485cfacf722ed492b574194b4f70a2
31,c1,18,9ca61cfb61ec4d6e912d1309fb8c30fb7398b6be1e05986ea6a85db798f1c7ad
32,c4,8,3b7d412208a63641641276fc0f3e4cec8dbfc96bc0a80bca69851eef403d8fbb
32,c3,10,813e85732e2f84acf148966db32b4bb42cd1b5672cfebe240f330f31b1af8592
32,c2,13,8ad947bd6a1c6b78d2a38c5a306848654e623e24a3208cf3b073b05ce881a38e
32,c1,19,de5c01f3a128fd03e6a61632c822db038d5eabf499970c5f665fc06f9c220c8a
32,c5,7,89dd73999dc31d870b1aba16e588091de26250a48d8869374cc9b10addb4e1db
32,c1,20,64da71b2ab0adb634189fec11a4dbe74e478bc6c2f2d277c5c954d9b71905477
33,c2,14,cebbce71aae899ae88ca61d2842df80eb5a6c80fb28b615b3b60679c9a090da2
33,c4,9,88ffde103fdaa0063a8d5d509c1c128f59655904c9cdf27a2187f25565707632
33,c3,11,8d0b3b05145053ca25deb839175d14cacb3cb8c6a2f462ee278d9db85d401f71
33,c1,21,55aa1a8186ced5526bd0208b465852b7b82e7b22e6ebabcdcf1ab496fec8708e
34,c2,15,910b792b771e62952c12e741b78ff2a327a7227b2a706a4b37c1f97ac2f8be64
34,c1,22,aa21dd8e45fffbffb672e7c43d11cd4921ed91c221ded6d0cb0e0783e1065015
34,c5,8,a3384e53601267a0691d52ca05d5ecffb04fa93d25177ef8120a7e2c3ef1337d
34,c3,12,391de6e6f1efbe6043205478b59361c8c857f9e44cbc562a7c29c2d408c09d62
34,c1,23,6a5c0117897792d168f669ff1c99fc02370eb9c94586a9e5e067e696602e55f3
35,c4,10,dc3651f6c56c0d44e05737cba49fb948a42dd26cfa6b515b74383342ae521f80
35,c2,16,7eb639eee6557de450fca0d5cf22ed8533f8a0db1ef00f8c627548db9de753ea
35,c1,24,1de225c37df824f463828bca8843c17132036df7d2611ec884da1e330cd4524b
35,c3,13,536dc6e9e0d400271c6bc099d4ddd5c3eca3db56119cd36f524099f844266224
35,c2,17,a467d48e57862f5f894b5c5e3ee9015dee6fea651903ea6c24215813c77c95c1
35,c1,25,782ec13494cb0f09a6aff512401d7d7033a8ae73bb0badf2353b7341c899924c
36,c5,9,a2b403f080d629eabee429fcd4742bc64930a6392535429e5d2ece92c49ee367
36,c4,11,4f677f55557cc1e9b0912bb23a731f4ff686d794abff83a11fcb729f0e77d026
36,c1,26,407b55034903d7975b47936e8b8be666e1e53233ade17f9b4ebfb34545f1454a
36,c2,18,fa60297bcaff7f47efdbeaa2646bcb2a41c37f33545ad5a30ea8e5af70b5fbbf
36,c3,14,6a7e3cdb32cce64a2b0381e2cec5d537a140a239f6adef75d2615a47e5840be0
36,c1,27,104431ff1dd2bf20347feaaadad62294f8bdcbc29f55c84a763269996c071b2b
37,c2,19,b5c53ba5a4d470e7c640392833634e4859cb2bf32d1326bbd1ed9368cae9a1cd
37,c1,28,8b21c4ca4277e6891631c79a3f317e5f77d740677b84495c3e95864cf357d438
37,c4,12,b35e12f29f8a5264d7c6710fed0690a06a9295fd6885352000711812fb70f5fa
38,c3,15,ff57cdf0e7d50409071e0b983cbc935cea73cc13a1dcc707f76b79d752d45e87
38,c1,29,f38ca02920e317119727086f073ac301d841c55cfb465114242ccd8bf9b997a7
38,c5,10,d67b7fea5a0b5809a10f168778e6b6c094780f1e394e8edcbc3b3f966a592543
38,c2,20,12533dc3d57ff9d0f36992abb2e38bc1a63bc44808d3ee4642c7cc3ff3a921ec
38,c1,30,ff28ddb7fd497a4c5ab9b31940d87bc5f5f169f68e61f804aea9ad8f950bb91c
38,c4,13,1e85f5a699232f0df7dd619f1c919b3e85d8ebea51354d389de9546e515bcac8
38,c3,16,5e96d8b3dfdd3f04b83f7419b56d766ee7a2649351c5c8b0af51930d63d93a3c
38,c2,21,7194779135fa760b102c73ac759feac409edb1de27d776af00e10a189db7d969
38,c1,31,6625051ac5eba3ac9428896a5e3ec200bc619515046db4c17b4b3cb352ef07ec
39,c1,32,c1ffbfd39aaf15b729f0c727a67cbef741b99713c826728ce45725271b8ec412
39,c5,11,afbdfbcdc6c0dc69f6704df484702c7ee3653c886d2ecee91ceefc32608aa112
39,c2,22,965ceaabc74510584792827e6ac7aca60007509f6327efc4bec51c9bb127ef04
40,c3,17,79f019b63a06fa46869923f93c1c9361bc18d797b4dc1dd351d4badb0b8e3ccb
40,c1,33,9f9ac1b40233c3619b224757fb4233ae782c92144b1d784d1e856ad30eee217f
40,c4,14,40a95f2e72095d0eecf8bf8a144a41488f574db412d838f16ba01194dd6e4ebe
40,c2,23,baf76655b7702891d0ef582126d7db7847820714791d9d9ab46fce03ff8cde8c
40,c1,34,eb9860e780623aa62c199fe56ab9f17696103d8e8f11fa648607f1ba73885ae3
41,c3,18,52188497ec05d5797a7116d2512908951c30697a4286fd3c411c61015a75952b
41,c1,35,2403e61099afe13782ddcab7b14de14d55826eef7bb8308ae9a8298916e07dfb
41,c5,12,7ea7372b7df6752f1729b9ef8d5bc05334b8d8e3ad3dc459707d0db4b8d8342c
41,c2,24,9d2efa0471d5e935e6141a9d3802cf5eb03e0d6bb0473161a08ac07efd1e8ffa
41,c4,15,b6c22e5f07be561a4b7666778f0c048ca0452e4286dd77227e33a47ecc453fe6
41,c1,36,f42a203d86e936682594a20f7bb3f0a89d543467f86fd2fdbcf27f8472a0451f
42,c3,19,4eed88749a9a510e38e5f5c083df7fe9962ccc42e63422947875841af8e4829b
42,c2,25,d2c54f536d8dc17da430058bf1e44162c3fc2a3fbc991944fd076b1d5908d799
42,c1,37,3e0b71f05da0d576023224d676fc1a62d3a78a166beac3e80198ffa7d4a63b53
42,c1,38,9e7c1d09be42ac048eb33d6be4e93706c6b043b0b314cc6d7f19e9bd7b40c046
43,c5,13,6938eef27ef77910103f31e20b07207aa4c4f6570c803f3941eef7afc7317cdf
43,c4,16,c0ba9211e09bbf98af6495d1549eb261ded24ba53d9c46a7c2ec9364ec6754d7
43,c2,26,103d167c5b88ce1285bfd67dab15b816bbfdf143b0566b1fef0a2affd931b2e0
43,c3,20,293b3dcb019d89bfc6e7e22f70ba835b6c03af9ffd93abcf560c4600ad58b02f
43,c1,39,1114780ea72582a2fc6c6147da7875b7d13d714971a31fa2a2ab541c0ddba633
43,c2,27,acbf110ac469b4b71f9b83f766ed80d63641a1fd96271bf3bf3cc50060b6c5f2
43,c1,40,8ff012935569f21df9c1b9d8fb4ccb210a6b63774a4648a98d08281ae629dcab
43,c4,17,9d67f3ccb3357d20ba868271d3cfa3d1ed91f513bebb4ca92f90d80d7d9a5274
43,c3,21,e848baaf1d18edff3a34bb28db34be68a1ff0a1edac5118728f54d9abbb22148
43,c1,41,8bd23559ae1c5b65c2ed130ff933c4c1df6d9ee285cce71b33735ed7057b6dbc
44,c2,28,7c401d63ea51955be6a523960308d33917249fbf6bb5a93447ba70aee3af5781
44,c5,14,181ec76a6599fd21c2ee25d0bccb552eb3daa8842e04b0102e364e14cce95829
45,c1,42,fbe98026a2f80e5da0d9d98f889a6004801056ff0b23ab9da2935d2e16996643
45,c3,22,4d34048ea271da2793d007414f3278f093e0c6047a4b95d0fb61ffc8f3b69906
45,c2,29,5f68fd9133046c5abf0ec3bd01a80e750928c541f5ea03abc240914a13d9b18d
45,c1,43,cad76d62e14b66df7868c80c6c23dcebfc77dd6380c815f62c64dc40f5771590
45,c4,18,096db29ec1f545a30a222ce6a9c577d164cea9e3ebfe93c01cf0ec5ed79d2889
46,c1,44,1f1153d00c35420a8ce3e89f55a4d7391bee7e719ee4e586795f10243d95ac9f
46,c2,30,b4f1bcf0daa972c65f60faa67f47cbefaca74289cf5d782fef2e3ea172ed15c4
46,c5,15,d41243473e40b7c82792bbab1a0691823dd99ccf22b03c9f3fa966ee0c0f66c6
46,c3,23,aa3f2ed71f9b046f9b8e3c54911abbe7aaa1a6ec1e6aef389107386491aec3fd
46,c1,45,d3c4c3d81bfc97d23b2fb176c7e40c0fb59e2d4f8294f4c7f628931047673618
47,c4,19,0cde012d1b8070b4c8ed31be565dc3fb79fe44b5ea9f6b05f6d38062a965d958
47,c2,31,5254ab571f996bb98893a569d113c866b4e8007b576b6c9c09c41ad6d40783c7
47,c1,46,bc84e08d3d5731f3b36ec50c14e163f21ca30dcf9247ea5166ab9d5d6d21a6d1
47,c3,24,35725d06c41823ca741d2e2a8a57ff4b3c335662f0edfd98d663d24e80c69793
47,c1,47,01a34357867d12dcf374fe55f26630f1ac85d553cf7cb68f04780331cc45bd92
48,c2,32,4298cc962284d86feca51690cc928f32a6cbdb70aedd7b83eef71c58ecc1bac7
48,c5,16,d83d3d21700a83b53e7e94575b9cc54f121db52bfdb091fa782e49f4d74b83af
48,c1,48,81c3b7a30d4af7a671684c027ac5a6596463f353599d0fbe90fb22358eed22a9
48,c4,20,1b52c553668c00efed8a7c3538391b6014fa82077f8ae9a115699fd8c58b2569
48,c3,25,81e7657a94989c9f6b7e9dd85d559febdc60eba8e8eddabf5bfc7363a8d1e543
48,c2,33,38b8c3a2cacfacdf4a057079da7abeb2de15ecc60fcf78b4a52c34e601328ba4
48,c1,49,5082ec5fb3fdc17ce9eaafb57e88fbd658f4abeaa505b23aa735e8caa8c034ec
49,c1,50,b5020b12ff3f80e98ff0d41bd2165e599b6beb83f147379c68022e69928ab743
49,c2,34,0fff2684a3f5a9c10efbca57912a9bda08b687df286e62729716ca4ea9c4a8fe
49,c5,17,deee3b89dd3b4d49719ec1d53a18a21ad619783ccbd950718e8c19d2b3623a50
49,c4,21,1daef74b6fe842e056e9583603c80ef3608cb7511e52e1c397a9e3a0539c1091
49,c3,26,64fed89e314f74666c852810191e2cf1601b926725660d9e9f393ec209494228
49,c1,51,59ab3f481c3a4ed488907aa6e9136f4f2f4b414fa7ea73d5a2aca020b7c441f4
50,c2,35,6fea169d0ad3a520333485afeb746677fd5cb7bab4094c29a69221e98f21e2de
50,c1,52,3e6add21bc30321ebcc8345e3f6543453d62bf6b2515a7aa31c4228eaae483ce
51,c3,27,b7f3d39353cb2107ec2411388d957f0bf95d207e8de883268ed3074e8209e031
51,c1,53,912a48d512041eac33a7642840db42bd798a9922fd177b7adbe2479e073d0a96
51,c4,22,52146ea0a52d93c7d16bc926cb3d5b758564ca6c3231d529b81be825945429eb
51,c2,36,38aceec60f7c97fdca073396d4d718560ee0b7bcef0c0d68cf10d046f3be19d7
51,c1,54,a808b678aef352e31b57a598e278fe3aca1b88005a4d650e11b436c35e5706a6
51,c5,18,ae4b44bfb4389854ec276bc5b5202e0f14038b69fb752e86faf721f2b3e99f1d
52,c3,28,aefa1eb7f8389fc1dc5f8a6d2792317964e38ca234593887ed5f97ee56b62f3f
52,c2,37,57e9ce767113e4475f8bedd75c219b8943efb747b4d97fd5a57b7c86a0d1b6fa
52,c1,55,2cce8fcd5885edce3cc2554531f9972278a36f1be1bfd5102c2dda2826e352e0
52,c4,23,ebe0b7d8ad25e96019783a38585e7728652e670d57bbec53a67c66e0bf7ce7d3
52,c1,56,5b3fd9504eccf25bf174efb7d087801a9473edaff76974ba052f83a0b3521389
52,c2,38,7c2978c5fbf6052c2070ca905972366fd6666aea443a73ca7e93c7eb7f546b4d
52,c3,29,dcc5a3796daef5b76af23a2df8b51980b6921aa2d3c0d0cf1082af6d67c584b0
52,c1,57,0b55f99bf9b06f6dd1ce5b6134223336a8e66d29c4736dabf7f7feb75a65dd30
53,c5,19,e3b7329d161a35ef5d75c9ee1a18b4280443c0434cd1dcd20b183679c7d97abb
53,c2,39,e6e774fa3581885b452ae5a2807d253354874431916fa9496bc244d5dcc6691e
53,c1,58,9aae3d752e8fcfdcf46ad653b0085c203e2c6733cfc92ffa9c9b825659a8a560
53,c4,24,11c005403a977f75f80989ea6541385c11f7e560f4e4e879b1a3a6ff969459da
54,c3,30,2b572b39539fa9abacd3a28886f4b19ed87437588bffa4c2bb57a16404184860
54,c1,59,2bd59170630f99bbc9e646678a3873f2f8266702897832cd8527a782c3001413
54,c2,40,dcfc39496a2f50bf4b290fd5e08f48b5e9642312c7d3443a6c567907957d5d53
54,c1,60,ba7e8c8a8c3616effcfc659ad9e7360fa18b4fe11f4d02764ff9572118c07572
54,c5,20,6158154e8e319d0e16d60c9d662a3d6cc0d02b5e4a5b5af7b6a9a6b123005fea
55,c4,25,8bbc1cb6a2c16d9b2e7f7959183ed6e97fa552be51a7d99ca65e4845d6fca2c0
55,c3,31,e78ef72ced371e847f440060060d2839671a589dfe32d1ee1c4557fb49683f2f
55,c2,41,6428f01444add64bf9438d7989321bb772c95c5961853feffa53b745aae00f9c
55,c1,61,0199ee02b0f79625934e2faca78d9026730d830ce06122f7dec2411747d282c3
55,c1,62,af61ea881e45a5aa490cd54df9b3088b6ffa85fed7e434a90293291da9c65ab1
55,c2,42,d3ed1d9ddc425a1ccab5ccadcdaac64127021f463c0026aa8256f9dc2f48896b
56,c3,32,087b48f67db11c28876a2226094f8732f544d9e297911e54c80a960669303adc
56,c1,63,6a69e415fd1dc1ceb2c901c89f72af3986b7189c3b8ccbe6198c9c6d0d466187
56,c5,21,a69be0b131a48d2be9f5ae720bdde53de76d9d2da5a48c8f8de4eca2b9168178
56,c4,26,30b4cd062fed804b649e65b868b7d23ca13af80720935b89d504cdc1d9e3b67f
56,c2,43,0ae6fea734b216bf7d9fa50e96ba7428bcff3c3f12847c01f7335174174ac4fa
56,c1,64,f21b070051b3d50ec048e26507d3932b56237be3a6c465d7cb5d64df5785362a
57,c3,33,3cbf650e5c1dae2504c987091da0021a819eb133e0167f5028dd1e2ae97af5f4
57,c1,65,797fd51370049a08f78dcb421b81d635f1f8428daa7edcd8892160d710b05ce6
57,c2,44,d70f15924559f3c3a164a4ac1cab5ba8fc5177e9b90aa02e20a1ab4074a9146d
57,c4,27,71512a0955b2a316219a624078bd7c7cf2ef66252e6a813157f3ee0c94826e7c
57,c1,66,26b6df03e1b3eccccdd644f2462de4095d0b506acefbc03fd98c9a5d4cedcafa
57,c5,22,086dde3318f3ae4a3db5456666b0d37983dcfb9b9a9e418a8073a8676b5357bb
57,c3,34,741bd2d8ad199a6699ebe4e3906b618b5e93f710634922c72365ef10bcccd85b
57,c2,45,dc3d91a436103d5167b6eb9a2ffa17b88cbdc5d29c8131fa8d5f2c412e09b4d8
57,c1,67,21186a9a758c4e4b48e159a6d0a0bd6f4f6f17dfe19b217b557460fc45247573
58,c1,68,8f49c0643798e9fb5cbefc22a1a245278d874f647007c74b3a081f84f0cfeccd
58,c4,28,8930f38fa28a72afa0530fd5a131865a692b44df97d54ee5dc492684903bb459
58,c2,46,905d69eda4c9b1ca0513b6f448eea94dd45eceb9800e307b602876fffc5e9c27
58,c3,35,3170b277416db59f646791041df10b9f0fdad7c7e3a916b396a98eb97d37e9b6
58,c1,69,d536d58253226c08203c26c509898d7a4b77b3286288506712902a7ef0287df6
59,c5,23,7d755c11710cc2173a74fead995f95ee83a32d164bc5fc8f78c453bd656f5b54
59,c2,47,4b8fb25d550849fc15a11c729039f153a738378e6ebec797a85a2e4751e59128
59,c1,70,8b29d3f6f721aee37e540916b1a9fb8267bd61423e36fbcdf5c09e84641611c1
59,c4,29,582820c2737afd3317c36b544e50e66f963674a8b6c3eb4f03a19a4d472045e2
59,c3,36,dadeb8d162c6b9e4c0d51ee28bee40d7c750a52994eb7e4cc021219fa29ff15f
59,c1,71,38ec40c861be47c897e9fcd5c02e33fab135a71b9acd51311fc11661a6b74ed1
60,c2,48,25947aa3e49c96c7461600e6f7bd564cee37550c98cf4f29d6c80f70d77c610a
60,c1,72,85315f63d218563617750cdfa724bd429ea24864a4a9e285c0a40afa4fdc93ec
60,c5,24,f55046efc76f51e69d5834d04471ccc298f979c397b71aa44275825b509960eb
60,c3,37,02b4174477d433125d51fa9b61476eaabf397776004d1bedfd4690ed0f3422ab
60,c2,49,2aa245e07385c39926c03e3284b87ed7b0bd182419924e18753cc1c2854447ea
60,c1,73,f8c307540872b5deb0302bf88b86ad309f492affe1e8aa606e24aeb9243452b1
60,c4,30,0beb3fb3360efc6437e7855a092d3291d21df00a089940f55682d54941fdc963
61,c1,74,1e8d74bd07b74226dfacb9986b08ae3b582f72ed1cf9d5cda52b6d2847822ae6
61,c2,50,1d3398abbcff898f2f998818b4f9195930ec3ee6c39128480bbae99a8be991d9
61,c3,38,edb3b3497720363f2ff7ee84771b42e121b6c38621ea99b8115190eabccb24b1
61,c1,75,118c4664a20da20905bdfea718fbf3ba962f568b3e13c2738dac5de8e436613d
62,c5,25,2317217f729c3d5176c795dba786c161e2f5c9f20e85903649a385eb5d5b8040
62,c4,31,8bc434d80eab6ba1133998dc65284fc2f7782942d932052e815a872c5fff56eb
62,c2,51,b433203d7dc5c56d7a248a5208acd1e1273a2b96f9e618d2b47426d96549de78
62,c1,76,5b10dd57baad81bbaac043856e4fe6a6b18ac84225b364a2ee72c1a812012679
62,c3,39,f9ea0588646650389b036dd094aa6bb531d011652aa67339b20574804d48c1ef
62,c1,77,7eae82ea9bb310b7b8f235deb2ed75933dfdc064b51a95582d8f75c0137fbfb4
62,c2,52,01a8bbcdd91bd42fe7d7a08c389a09298cd2aee18782e05d9d07513ca62fae14
63,c1,78,412f7942205b390975f501fa44727dfc6ac73714d98f5f9e4962dda4ed1e59ed
63,c4,32,3cc02ba8c1195420adc68b13ddaa197b3d8fffb099c8afb47153125790b03ceb
63,c3,40,600e89057405c14b888784d03c3f7fec7f9e051620bac251db62c454248fe9e9
63,c2,53,a8263d6359e05469f2fa7b54621c0315acfb0f169a902ed744a5c69107dff40d
63,c1,79,57c924a1637ad5c71dd0dd18f75005fe5fe34894212edffc80e9c51759816551
63,c5,26,b69b2f8e872ec9ab7984073a0692f84d575c8b236007b3d63ebf34c07cbb127f
64,c1,80,455917e2b36fb56c58410698e2d82a3bcd3f0a08ba9431f9cc1ccc793823f200
64,c2,54,dcd28474536725cd00a51d1c6904a8bb147edadbd91914309eb137b167535abb
64,c4,33,1d78b7413432abb8aabf1d8d0ee11840cad6c9544c54713d9cb7db7fdfa56f80
64,c3,41,493bd0d032b9890f3ac03d586f5e678827a1139941acd84bd8fba1d085f30f65
64,c1,81,fd3301ebfd777cd4d77cfa590692a2935df05216455ca5359850398ddf125e58
65,c2,55,700a6c31f30a76abf85acb52d817667eeced9c0e1b648baa86445ee2e3760865
65,c1,82,1a97e076937ee4e74207b21f822c6124a4930f34ff94f078ce928d5c1340e218
65,c5,27,67bd7098bbcdd6e08c6cc59911f8b379dcedaaad12f461fbe404e6afb923c6c1
65,c3,42,71d3c96616a5d079b3550ac22239ddd55296eb5fbe4dc8cefd7fb535a3ff96fe
65,c1,83,763548ca8db7ac1019a480a2edf750e6ea6245d711e6057dc2abeb2567ea7b23
65,c4,34,b861c723b75f7caf23d4247ef1f2f6d5d39450f5a02207f0c753ae2267f68e53
65,c2,56,4b74403a7ae89d5f667ba766ae8cfb2010a1485ed6bf5a2102de74a5fa855984
66,c1,84,ac9d7121ba42681cced0f1ec965facd0b8877bcd312492ff7e8fcacfa395885a
66,c3,43,8fc4ec872d240bbbefd60dc47eeb0c6cf073990684fda3065a574f71ba6d3696
66,c2,57,cd79835aba08220af894e05f53a5606c0bc57f71ac248ee06df94d03617c9d00
66,c1,85,984ff8292761eb6412c9332a5326be13df405ea9126146b29f8ec7bd5a794054
66,c5,28,28b6c7c0ff55b8662a9fae003ea4252d79fda75d01f6551fb3e2cf3ccf9f4a43
67,c4,35,dc67cca80fcf88457d66abbec7258ccaa762ce6bf4a74357477c175ee993fc7c
67,c1,86,a2082a798d8f7609ce1e6734f44dfdd5ddc9faeb94e56fc67b839caf2aeca2e1
67,c2,58,0c6204afa3df93df4d77977e2521d0a473f994981884e90a01cd4b4eeb805341
67,c3,44,3993bb752b3ff1001d4e6c267882cde6e87bf1d81a5a29b9054c0f5bce99da70
67,c1,87,51d1212f9cdd6c7f8dae19ef0f2d09492b65203f1ee3c155603601e7f6ae9d8a
68,c2,59,0297d6b5673465459a92e04f11913da421f80ba09f26fbc6cfa3eccb4ce493ef
68,c1,88,e78a5a6e7d87c553ab903879e41f2ffff18b98193a144bfb403a6903e76b643b
68,c5,29,ba5a414177b9ba9004477568c16ab4972ec564372c6ae92cea782d5528386ebe
68,c4,36,d94317727cc8cc3488b640258fc8204db0491b2b6e52ccbdea4ab64b17a2e181
68,c3,45,1615a67739e925a15e13e51fcc07f29f3be4f5c5757240a8f7683c5347e9fcef
68,c1,89,9f8b14ee966d1de1fdba96eff6aef7deb2d771db9137de09d0190c5f9b200a58
68,c2,60,9d5be5838d80614032f1f1228e6432a95b83868bec30c412099d0e33e1098fb8
69,c1,90,b7edc75b5271ca2493492ee96479f91e396ebc135327223a2a9ecb8e510ff53b
69,c4,37,9f73d590cb8a1a3bbbacdcc8947347668e31d82f447377bb6b6f9ca7301a0990
69,c3,46,e23316d74c4b73911a752755446fc5e5b6b2fcd610ab2a44f6e90c8659357e90
69,c2,61,0eac996a8b6e3ab3aae8b5f6dfd861186bcdc7fa80a1edea829307276677354a
69,c1,91,fc49b16394aa53341008e629ed59b15810047b17352dbe1f2df397aa86abe94e
69,c5,30,0ac5c49c58ef3c6ab58464a2e978d19e45292fcfa064f6f343e15ccce8403302
69,c1,92,93779dee221bf8742b3534285b023f593c46f10b351c2325762823c54db8a2b6
70,c2,62,a580f06e9efee03c26a7a38ff801aae4554f77bbd9b877d1283ec44602834055
70,c3,47,06c907c266e560d681e826b3480b8c66147b70cfae9ffaaf6925c03ade55fcb4
70,c1,93,015be57ebb408a42e627cdc5c0a2cfada0ad3aeec688128dbd12f734d405572b
70,c4,38,6e134aaaaa62682d527c886f2e31b6cf7d34cd4e3c650d91f7e6c64c04e87177
70,c2,63,14ad72999c25e2ff16c389d17621bf0cc0bbc287e432ac013386c65938b4d051
70,c1,94,445347d40d40fafffa6260b3fcdca96b0c9cbb8c9cd8a510ed54015a3b02bd3c
71,c5,31,7274cfa9ede81a932a5e1ab1163960882332808c234effa0bb7a983e99e414af
71,c3,48,a6f92ba8337791f537b9078ee92f74410835d26a1dcda592c99e9b1cbb222b30
71,c1,95,21b457558a0a8915f8b34e2f19a017b0aff65f947af4c07386fd55bac62b3540
71,c2,64,93e11f35d75e223755570ac31c1f9cd71c56cb1264c87a4f2a3db31fc7792b02
71,c4,39,ddbc773f15b27a35bc6cc5ea4a6f8ea09fdb141a38b15e50404be575abf8c495
71,c1,96,270832d7b946a8a042b8317c63317b7a78b1e73f5fca5fcfbeec5e0d2cb2e60d
72,c3,49,bf280eca5c64ee7a4d543e34615e9d31608237cfb32b75a5a8d5ab7c1c560fc4
72,c2,65,155314d1bd882c8945f77bdf1dbe08d9cd22b4ce55f95d67422edb29fc1d8b16
72,c1,97,6a2d9bb7c0f7c253325301e585146bc987c031910cf85b84ba573f69022b88d1
