run_id,livello,tbt,epoca,n_host_con_peso,gini_peso_pubblicato,gini_peso_effettivo,entropia_normalizzata_peso,host_dominante,quota_host_dominante,gini_atteso_da_input,gini_contributi_c_i,delta_gini_pubblicato_input
run5-tbt-2s/intercontinentale,intercontinentale,2,46,2,0.384014,0.384014,0.517713,m1,0.884014,0.391546,0.163691,-0.007533
run5-tbt-2s/intercontinentale,intercontinentale,2,47,3,0.364526,0.364526,0.773623,m1,0.673269,0.364527,0.264376,-1e-06
run5-tbt-2s/intercontinentale,intercontinentale,2,48,2,0.2352,0.2352,0.833904,m1,0.7352,0.373585,0.238582,-0.138385
run5-tbt-2s/intercontinentale,intercontinentale,2,49,2,0.259243,0.259243,0.796297,m2,0.759243,0.430745,0.271947,-0.171502
run5-tbt-2s/intercontinentale,intercontinentale,2,50,3,0.25277,0.25277,0.898998,m1,0.539381,0.252762,0.160924,7e-06
run5-tbt-2s/intercontinentale,intercontinentale,2,51,3,0.388267,0.388267,0.747155,m1,0.687117,0.388269,0.271947,-2e-06
run5-tbt-2s/intercontinentale,intercontinentale,2,52,2,0.241822,0.241822,0.823984,m1,0.741822,0.380194,0.223861,-0.138372
run5-tbt-2s/intercontinentale,intercontinentale,2,53,2,0.412352,0.412352,0.42857,m1,0.912352,0.413825,0.238582,-0.001473
run5-tbt-2s/intercontinentale,intercontinentale,2,54,3,0.340759,0.340759,0.794438,m1,0.661281,0.340748,0.194073,1e-05
run5-tbt-2s/intercontinentale,intercontinentale,2,55,0,0.0,0.0,0.0,,,0.366663,0.263191,-0.366663
