send_height,host,address,seq,txid,error,confirm_height
39,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,4,243689af21d98644e3e362680500a674fee4b1cb92b0e7c7b8769bfc0bbce9f9,,40
39,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,6,a49617b706f903f493f45d3ac1dcf09c847e30fd877751fe66c3068242743c6f,,40
40,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,5,f7b63b9ec080a18bfb05ba0c486a0e8cd4d2a328b8ba92a5ce6442acd7c091a2,,41
40,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,9,16c285b28a01f5b9cbe2a840808b304a66a8c5204007738db97069c492358d3a,,41
41,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,7,323da66b5f4ac7cae3e8d9acdb3060153ec81348dbfdb79ced1e0ca90ee9bae1,,42
41,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,10,823d1a0890acdbfda4d51705d7550c7874d816647c477f2f7e76e6ef3d05e035,,42
41,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,4,748a62ac17bcced30a52a3ded83b664413e15ae9f7c56ecd62d05d0e3d6234a8,,42
42,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,5,3464ea028e399d2af2ecebc74845aa8305a209d2a878de0340e208ea7c3341fd,,43
42,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,6,b271b2c182d69f647b5650ce45dcd65cd70575ea535cad9244751750d4645019,,43
42,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,11,5d38c98a1f59225bb762f1e39000bdf0b07397656ee82a619dc1866ae4b6cdc2,,43
42,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,8,d5cf2ce6c3fa74a62e2b4fad43eb30821dd1b9659bbad8f8fa8b71b5829e8010,,43
43,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,12,1105debc31acbd087495ca7b92609e9ddd8b39fb80b250ad4d98baddffa4fe38,,44
43,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,7,eb870117ce4ea052a0e51e67f97b9c014ad53e7eba22e187b226a842d01b3a1a,,44
43,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,9,45b39fd1cd694579ccfecbdb6a89268b21a0e05f8033ac12da403dd4ff1e2e95,,44
43,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,13,82e2136bdd1a1ca517572f9405220289e81b7c9a93cbcc06947b6400d83ce3a1,,44
43,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,5,29e1fafbe05d78f6185fd935b5ade9224db3d2854bf7b0c105af14c28459bf99,,44
43,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,6,5304e8cd1a5406a368bbf6e07368d1bbdf39d8029772cf07deefc8a18c7d1468,,44
44,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,14,a6699ad522c5243d3e4aa6d02ae1218eb8214966b39f25503fab7e1d465e8014,,45
45,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,10,585eee9a9f893ff4ee4ff71a07954fc662cd913f4780248395b2089bee5d5fdc,,46
45,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,8,2b858e102a7783a1c7007f4393ac65ca5c2a003eee1f521f4fdd592c1d3df0cc,,46
45,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,15,185a00e84109149f725e18b9a73a0bf8b0edb9e57589b0e40ec4bab11e156caa,,46
45,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,7,0cdf327825db11aaf441e77dcbee7be42fb05cdc4e8756ee099d3fe0f95f65fb,,47
45,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,11,e6de3fca1517ae070c1d95b367f78fc307a3beb659615a8f23482fe46abcf6a5,,47
45,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,16,f69953a8768ecba2173ad8efc3ce7eaba88136d58e8d62cc6ef4ec69ab131b52,,47
46,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,6,7fe1fec4757e1515ff411d18f98a33528b244557058b2c91ef1a120a2d1425a7,,47
46,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,9,19b09d6025f5e8cd8bb6d280d3c70962cb4d91910f213f76a4031fa886ce9986,,47
46,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,17,0fe786ebbaa00bea63925a2c9af6a8ee4c8f54c7d267a01a97c777f5727df70f,,47
47,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,12,1128822de012953067a0dab3eede9b592113a09412dd3913ae9c01146f83d088,,48
47,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,18,3b177b75a9f61812863886f949c32663389b63d7dca4ea4a0820ffd1fd9e654b,,48
47,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,8,1fb3580ee026bf0ef62322f7a296af208fdc49339fda2402586adb063d4802c1,,48
47,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,10,369c2a10b6662e929d822e1828722c13ead5710ada7e473da37bcdb58bac231d,,48
47,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,13,687ecd4adcfe148385104f719d33fd1cb5c8422b81b04309b1bfbc2863ec4d24,,48
47,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,19,48564d1949309e6ad5c810b10483da47aff5dc71d78a7c52da026eda596abaf0,,49
49,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,7,57935bdaf216a286c96de876eb11f0e70c8d6aafc7e0a3e5065e9ebd23c107f3,,50
49,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,20,3523d1856f4ca2e5497558276d5869218f388ecdd093a2d71f55c320e30ffc22,,50
49,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,14,be69aa143a4ca3d8c10ac88481e8ef27434f7f8eb95fd2c061dbd1321297ad0a,,50
50,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,9,c90aec4c8b626e254924fef366e0c555274c717c79d457bd1d6728461201ba45,,51
50,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,11,8b2669b2e29be47e451e1df356894f83ba20f8d780104fb30431cad060278684,,51
50,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,21,f326e6f12e9a5ca67bf7b307dc44b42b7e72a2c405ddb79da2be7c9d3a767514,,51
50,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,15,db1449a73701266ef7bdfcb6e5387ff9dc2adf21b9b208fa22200c0a352f6ca0,,52
50,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,22,51e20c6d400a47287d52bfff28e576dadf9b0cec00f751ff384f9a515fc143a7,,52
51,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,8,98cb13f87e61de6bed1751a0b27fcb2f8b619c2630a09fbdb7e49dce6a90bce6,,52
51,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,12,3513852e20d817307d14d2ebf3b391a15f9425cd1abe813e05ac5cde43431c00,,52
51,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,23,a73cbf7f429f856170eb8aa13a6c8973bb8f768c1f825d29e3bbf73b443e6417,,52
51,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,10,1bb49bb3208d699dd6b0e3669e988288b2e5736c3ba8ec7ff80a7ba772a2218e,,52
51,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,16,6f8f9b5bcbf7dcebe4fdc40d85a4520167262e2e3bd39441a621bf3c0ea728ae,,52
52,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,24,aad02543adf8d5220bbaa2665c5c32dc5df69f04a215f5a835fc83d0f0a3d4fe,,53
53,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,13,bf1284630ef10046d772fe63199f8bfd425e7c6dc4c37c62cb26f0cdd6e589fe,,54
53,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,17,13a57d5fb4ab4aef4e50c496522ad281322f68b394056930b5ef329a4ddb8bb5,,54
53,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,25,b45cff035cce50f2da89ad1e6afff338237b18ea63608a7914296bd69b7eee20,,54
54,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,9,98c2aab5101e029ede9c4a0135f40c7e17bd13627dfc13ecd2d209f5232ce929,,55
54,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,11,de303680d3e93974d20c40e6cd741e612ca58c3c90a791145f27d38d5d842721,,55
54,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,26,871dd0e22a6e465c3b8ebdab58609af936478144298d59b5a3d786f114adbf2e,,55
54,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,18,8303b6690a54e0ad359d0767a612918f6bd2a17f91c14e36a7fe823964fc3309,,55
54,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,14,c63a54aa8fa281a05220530afc1b9b85f90b5d269ee3b7878b0820527b3b2bb9,,55
54,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,27,d578c26fff3618d034357042e1b90659893167501faefbcc1e0e9d74d20d62ff,,55
55,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,19,fce2cabcbfab29e6383e0c0cf61fc9875618fae754e5de4ccc0102e1aa98acdd,,56
55,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,28,60d3c662c9fbd8bd4f61c0959c6c99fcc17514b15410bb9a4f00478fae418510,,56
56,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,12,e2a1c0ea3d18e8660fbb7a2c6c617a7e2fcc7d75b37a0db8cfb078501045c7fb,,57
56,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,15,c91c25cdb058ff7bda2a3b702080ba3d1735498f21d6882986de5a9ad54a1dc7,,57
56,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,29,cc0c7d0c352197b8f2b11b9cc4305749af359ba802e3b67fd66579b99946f701,,57
56,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,10,4bd41f375a089a026c7b1553cce4e9c216839236fee2b65ecc7f5fb5ba4b612d,,57
56,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,20,37455c7c0bded177891501740fefc0a6d143a233fb7031f79cfbd890e8c2a19c,,57
57,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,30,409cc7783c206793ff2e59be0f0f302b6925cd92f979abedc00038c1c6ad2252,,58
57,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,13,c03a8288fec5ec93a3dc5a07bea15b61c4e94a18bee4b8de61d6edf101feb726,,58
57,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,16,f50ea964c67110e5144f1c9a8b4c67326a2520c1ac24d97684e0c6656ce13917,,58
57,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,21,98465edcaaf3dd0f02c8886fa225d0398a2468c99fdb944714c83f4c1c8522b4,,58
57,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,31,04cbb3ebc28cfb1f2d34161a3ce229941ef85e66d9f1aaf616102b8641902b21,,58
58,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,32,6dfbfeb7341399b41a57fb5fbc5133238b8111ccb069dbe4a5b8b2cfd4e521f8,,59
58,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,11,0d8e55f53e636e19e4591a3ced2cc9fd26ce742b8d5c4c5663375e88eab39c0d,,59
58,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,22,99a7a6ba807cea321a5b22d86e6eccdc232526f0a6144437efe6b7dc7062985f,,60
59,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,17,72c14ddc6120cb54bb12e46c662e8f282289795774e95d06bec07a028b768bfb,,60
59,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,33,bf28c0dc09c28de674786031401831f1e2ff41a42f476080c24f330c357e19ab,,60
60,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,14,9fbf0141165280afb555647dca066d29e0560b3bc18ed5d8e30146c8d87620d5,,61
60,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,23,fddfb13e04e8887fa68354d299631ccb0748c2e7dc9022946f72a2102945fbce,,61
60,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,34,915ade1ba5b5c8d659f434204df65868e15821d0c8e03a945b1fa9f0eede5d10,,61
60,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,18,535641ea667bec276c7a76c18fb00e44551cadfa07e886a084420dcc7d85b4e6,,61
60,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,35,459231e5e10b7e2bf75ae20be200032f8abc62b9ced368e97384979552a64ab5,,61
61,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,12,eeeddb85cd216d1700da80174c37f352e01c1a8068e7d2fd3efb21517be6087e,,62
61,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,24,2862e8b26b7275f23f7aac668cd8bc13ccc86f83ed226f5e124712103bef93b5,,62
61,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,15,15845dcfeddee50a69db201ebeb9d7eba19e13aacb7a2547a9f9f2e53e94eb35,,62
61,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,36,138bed2b74d15e982cf238a719d2ceb0ce6609196321cb006756e2dba58e0c7b,,62
62,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,19,0af99cccc52b3138f6b83ee2cbba5d2e83144ea91a0e388e21f58a49e9285904,,63
62,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,25,2a6f6e810eb70d18ef45050a5bb9613658c21c4b39cbfdae39bf5b174fcefdc1,,63
62,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,37,573a3ed7d275de141611bd3a4a8c407b21623163dd6ed3f564378ea83efc0575,,63
63,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,38,6c574cde9d3f1e932e003c7b61bb65d7968f4932a5c7a4ebba921d743308ed20,,64
63,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,13,3a74c13ab4a903e5c2e925b8750867c6f5b0287645fd7734c5f456f5ba05d3d7,,64
63,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,16,ceb01c2cc61644177b762c587441d70d0cb5be2336f44943325650e53d23f721,,64
63,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,26,c3986b09e09b70e2d22d6c5a9ef766ae70ab6552351c7fadbb519af57eb1a8af,,64
64,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,20,ab5e8787d0fed99c7ba9437fb0a6ad86e62cf7bbb26032fd729a3fd2bbd26317,,65
64,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,39,0001cf473451784e193380df5f0cfc20e2c0e1e1d751f8d3aa406fa8fd6d09ef,,65
65,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,27,fdc730fe4da5867907371ce7c02c20142c00145d2b04e10784e205b043573a13,,66
65,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,40,44fa0618305712142d2d1be2daf4baa1825439e04fa658fa43783c3f89291ebd,,66
66,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,17,5ebb291f8d8ba3790ec786e3e5bf1d6c0942c0e7bfe9b9811089c22a259a83e6,,67
66,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,21,0424920179ab7ccbc7776f246665048dbf0f343976caf7af31a5016fe194ee93,,67
66,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,41,f9a7ac6ed0ef3ea13cc4f172d55cecd78e6659143b53c55959d4d671602c21d1,,67
66,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,28,6771c5964783fb422f63eef47127ed3b5dc519368aebc020a3756732f15a1033,,67
66,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,14,c6c13e8b0432e4b963cf7b38ef0dd7b49acba8c55169160a35eb865fe3029fe7,,67
66,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,42,46fe89e0d5f0024fb790c60e99ec4417d53a935846c83c9f392c3aa0c093ff82,,67
67,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,22,f3e8661edad9f481efa028de872adeeeb47668f5271dfa2f32e411828bcc9b61,,68
67,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,29,2e3bd5f7278e170f69fa49ca78f3abba44b53df709f4dd2d3c78c2101f37dc7e,,68
67,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,43,46a893639db6f996822827c87cadbc2c605b673db89553756d471ce1b8fe3656,,68
67,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,18,b0f01bc91b8a0e7bc98b1af99a58aa41323503af94d19a3e1258cacd1e477bfb,,68
68,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,44,d20c0b9b73a0472925474fcc57628ce62fd454713e315cf27a6bdefa80028900,,69
68,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,30,d52520d52faa7b8cbdb22ef78bc7af3acada304c702160801b9a0fe602835a91,,69
68,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,15,c7660a1c6db537b30940fbb684df8440ee4a1b6f9b723b00ffe0423b02f99338,,69
68,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,23,207b3184b562565c7e11d4836618f905fe60071f4bf37fce859be2a259e9efb0,,69
68,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,45,6bce563d7f656e016bd5006447592178c56b2c0dd4ebe7bf72c2ac561404b7f6,,69
69,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,19,9f20a44bb6ecdbbf9560612daac7ce1540220681b6135c913f18da4cab38c9ff,,70
69,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,31,4cb7c861b97367f5c5a19da00faa3a943de7fe978c834cd50e6d48b299ebc562,,70
69,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,46,d5e6391fcdd582992c0962151eebd904257e52b3f4c71bf078fe27d0ea2f222d,,70
70,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,24,8f8fe0aabcbcceca658f017419427542809163d75aaa9bad197617e535055abc,,71
70,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,47,d4a3950503157020d445b71a32846c98c428d9d2addaef569492388681ec063b,,71
70,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,32,11a1bc4e7b63c7def828de615226e2d8aac5ff2251b94ff0896db605faa99a92,,71
70,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,16,a4d0057361083a6134fa9dc9a81f17afb7f65cbc119fe287974d9056ef44d588,,71
70,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,48,cda3134883a869cdab11b6a10019154d0ef26d5babc60fbb1be0fd5a55183369,,71
71,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,20,cd4e4f4549f4fb3f9531e4ab0002074b6506dffc1e02e3455409d1f7c47177ff,,72
71,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,25,71ac00655b0407770affe28662a94e911bd2189679ed944fe54ba7787d714d1d,,72
71,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,33,6ff6e1c664f04ac0c14fc2bf81f2516cb10478a7bd1f02814e2e44cda12bc96a,,72
71,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,49,944e1e703c22b1f393fb042ac328fcac37d5bacdc625a45b833d6038409609ce,,72
72,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,50,c35e01a5fe08c6db25f44a408f2bda9b7c4eba6fde8d354982e480fa06302b9a,,73
72,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,34,a7f41299cd4a297c056f3bc7149b3ad7f3590b303b04c0733e135dc07e7ac767,,73
73,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,17,55cf000b1c1cda44833e95e164c2447fa65aca363b72ab353d897046e1ea0d42,,74
73,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,21,addb5873f7397153f50647947f585946555ff20d7fa486193d17198aac455f9f,,74
73,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,26,a68435378516d9c6f8798dcf3317312a9acfe03bbb204aa70c516c757647019c,,74
73,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,51,e2ed4b6f924d593c77da031be281a045db15171edfd663eaf34709ec19b5f537,,74
73,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,35,df9ccfd344fcd5cad8d0bee9970829be95aa87b7fcad0ee5c5a56d016853aaf5,,74
73,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,52,2b4293c5b0c26057f0a98238e183c9831932a78519417836330912bccbaf19ad,,74
74,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,27,12dff96fd99bbc66d4d677d68119fe3aad78f17fed2b6e6f03c03643ea3309fc,,75
74,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,53,d599f3a4f1366f8b5b7a40b6a978fc1e98ba0485c7391e4421e840f605041329,,75
75,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,22,680b542ef5d3d065def04df01eb20980c8b6c8b482aa012e27373764d42c6d4c,,76
75,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,36,5699e332feacbd653ee92a6cea2b3647f8a87a0d00c2e301d94b228b3a10c45d,,76
75,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,54,6abd14d83a5d67cf455084f7ce8552cf64e34485006c52820243037567f9e9ec,,76
