experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,cluster_head_host,cluster_head_address,malus_M,psi,n_events,events,registry_records
run2-tbt-10s,1,intercontinentale,10,none,true,12,20,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,21,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,21,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,21,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,22,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,22,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,22,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,23,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,23,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,23,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,24,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,24,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,24,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,25,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,25,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,25,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,26,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,26,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,26,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,27,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,27,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,27,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,28,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,28,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,28,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
